the_geom,uid,facname,addressnum,streetname,address,city,zipcode,boro,borocode,bin,bbl,commboard,nta,council,schooldist,policeprct,censtract,factype,the_geom_webmercator,facgroup,facdomain,servarea,opname,opabbrev,optype,overagency,overabbrev,overlevel,capacity,captype,proptype,latitude,longitude,xcoord,ycoord,datasource,facsubgrp
0101000020E61000007B9FAA42037F52C03ECDC98B4C624440,e8a9f75e854073032ead210e35a25fde,MEDIA ALLIANCE INC,356,WEST 58 STREET,356 WEST 58 STREET,NEW YORK,10019,Manhattan,1,1026058,1010487501,104,MN15,03,018,02,013900,SPECIAL LIBRARIES,0101000020110F0000C9D2AB46E56A5FC1D40C6FFE7FFD5241,LIBRARIES,LIBRARIES AND CULTURAL PROGRAMS,Regional,Media Alliance Inc,Non-public,Non-public,NYC Department of Education,NYCDOE,City,,,,40.767961,-73.984574,988522.973698917,219066.042316134,nysed_activeinstitutions,ACADEMIC AND SPECIAL LIBRARIES
0101000020E610000023DBF97E6A8052C074417DCB9C5A4440,5ddc890ca9fc931837f17b564c50e996,"MEET THE COMPOSER, INC.",90,JOHN STREET,90 JOHN STREET,NEW YORK,10038,Manhattan,1,1001127,1000697502,101,MN25,01,001,02,001502,MUSIC,0101000020110F0000EE1B4E79476D5FC13E3AEB5CE2F45241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Meet the Composer, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.70791,-74.0065,982447.888463141,197187.255510934,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E61000006A34688AEE7C52C0BE5BACA352654440,dfef9d4992470577d42a738b6e594c9a,MEDICAL LIBRARY CTR OF NEW YORK,5,EAST 102 STREET,5 EAST 102 STREET,NEW YORK,10029,Manhattan,1,1051492,1016080005,111,MN33,08,023,04,016800,SPECIAL LIBRARIES,0101000020110F0000F204DF655C675FC1AD837C36E4005341,LIBRARIES,LIBRARIES AND CULTURAL PROGRAMS,Regional,Medical Library Ctr Of New York,Non-public,Non-public,NYC Department of Education,NYCDOE,City,,,,40.7915844527811,-73.9520593659996,997524.756687013,227676.121469084,nysed_activeinstitutions,ACADEMIC AND SPECIAL LIBRARIES
0101000020E61000002DB7E4938C7F52C00AEC76982E624440,a85b99d7f0b13f7604b69d1877496718,"MEDICINE SHOW THEATRE ENSEMBLE, INC.",549,WEST 52 STREET,549 WEST 52ND STREET,NEW YORK,10019,Manhattan,1,1081734,1010810080,104,MN15,03,018,02,013500,THEATER,0101000020110F0000B6EBF685CE6B5FC14E5A64685EFD5241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Medicine Show Theatre Ensemble, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7670469837831,-73.9929551824141,986201.428335935,218732.738143079,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E61000006F2E3767E47F52C0AC8D80384F5F4440,908b7503d789984c859777d8b3b697ef,MEGAN JILL PAZNIK,275,WEST 22 STREET,275 WEST 22ND STREET,NEW YORK,10011,Manhattan,1,1014107,1007720007,104,MN13,03,010,02,009100,FILM/VIDEO/AUDIO,0101000020110F0000D04E26B4636C5FC127D992E925FA5241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Megan Jill Paznik,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7446051242544,-73.9983156241303,984716.732650474,210556.3648502,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E610000024883669DB7952C05BBB7C4CB26E4440,c12b42081e03acf520a2a66eb28846f0,"MEKONG, INC.",2471,UNIVERSITY AVENUE,2471 UNIVERSITY AVENUE,BRONX,10468,Bronx,2,2014819,2032190201,207,BX30,14,052,10,026300,"MULTI-DISCIPL, PERF & NON-PERF",0101000020110F0000C79C056123625FC12445899F690B5341,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Mekong, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.8648162468951,-73.9040167839563,1010798.50349627,254368.061687456,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E610000069A7E672837F52C0BCEA01F390614440,1ec0371b8787ba5f505e4eaa45663bbe,"MELODIA WOMEN'S CHOIR OF NYC, INC.",446,WEST 47 STREET,446 WEST 47TH STREET,NEW YORK,10036,Manhattan,1,1026520,1010567501,104,MN15,03,018,02,012700,MUSIC,0101000020110F0000A1045904BF6B5FC12C42FDA1ADFC5241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Melodia Women's Choir of NYC, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.762236,-73.992398,986355.921075073,216979.950937165,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000D654355CB97A52C0F38D5DAACD694440,8ca1a1ec5aef2767c0b05377d00c44fe,MELROSE LIBRARY,910,MORRIS AVENUE,910 MORRIS AVENUE,BRONX,10451,Bronx,2,2001950,2024220001,204,BX14,17,044,09,017300,PUBLIC LIBRARY,0101000020110F00002B96CD619C635FC104488C47EB055341,LIBRARIES,LIBRARIES AND CULTURAL PROGRAMS,Local,New York Public Library,NYPL,Non-public,New York Public Library,NYPL,City,,,,40.8265889126596,-73.9175634880843,1007064.65753774,240436.591682998,nypl_libraries,PUBLIC LIBRARIES
0101000020E61000000A117008557E52C0E882FA9639654440,1b870ea3ba45dfc98cf896e1a9923861,"MELTING POT THEATRE, INC.",2444,BROADWAY,2444 BROADWAY,NEW YORK,10024,Manhattan,1,1033556,1012387501,107,MN12,06,024,03,017900,THEATER,0101000020110F0000A6234C55BD695FC1F6D7CD1CC8005341,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Melting Pot Theatre, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.79082,-73.97394,991466.09446586,227395.045826367,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E61000001CF350DEA47F52C046F37DB3EC5B4440,b5fe98b64e265fa62518dea6ca5b5906,"MENCIUS SOCIETY FOR THE ARTS, INC.",243,GRAND STREET,243 GRAND ST,NEW YORK,10002,Manhattan,1,1003932,1003040018,103,MN27,01,005,02,001600,MUSIC,0101000020110F00002ED694C8F76B5FC1A5CB5ABC5AF65241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Mencius Society for the Arts, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7181610455505,-73.9944377699398,985791.879614352,200922.00470183,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E610000039D2CBFAD27E52C06DEB116561644440,40fc126c0e9cf74a6ffcb682e346a574,MENDELSSOHN GLEE CLUB,393,WEST END AVENUE,393 WEST END AVENUE,NEW YORK,10024,Manhattan,1,1031127,1011860083,107,MN12,06,020,03,016700,MUSIC,0101000020110F00008C0C3044936A5FC13252E299D5FF5241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Mendelssohn Glee Club,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7842222535608,-73.9816271772805,989337.995553605,224990.720994846,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000F679CAA98B7E52C0A7B40FDFD0604440,0b72d5f7e1b6b0b3f6a486a7f26ff8ca,MERCANTILE LIBRARY ASSOCIATION OF THE CITY OF NEW YORK,17,EAST 47 STREET,17 EAST 47TH STREET,NEW YORK,10017,Manhattan,1,1035417,1012830013,105,MN17,04,018,02,009400,LITERATURE,0101000020110F000060BCD3201A6A5FC1D8EDFA43D6FB5241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Mercantile Library Association of the City of New York,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7563742472351,-73.9772743680295,990546.053504935,214845.048013749,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E610000075C4EB27EC7452C0E5B6113BB4624440,a15e20090864036c377ac2abe5ad5714,MITCHELL-LINDEN,29-42,UNION STREET,29-42 UNION STREET,FLUSHING,11354,Queens,4,4445300,4043430110,407,QN22,20,109,25,088901,PUBLIC LIBRARY,0101000020110F0000FC07F99CC1595FC1DA3DA744F4FD5241,LIBRARIES,LIBRARIES AND CULTURAL PROGRAMS,Local,Queens Public Library,,Public,Queens Public Library,QPL,City,,,,40.7711252056595,-73.8269138147751,1032192.24690347,220265.856762065,qpl_libraries,PUBLIC LIBRARIES
0101000020E610000072C9BA68B78052C03564EDA2335A4440,20930f685bface6187000e64c045ea9c,MERCY CORPS,75,BROAD STREET,75 BROAD STREET,NEW YORK,10004,Manhattan,1,1000849,1000290070,101,MN25,01,001,02,000900,"MULTI-DISCIPLINE, NON-PERFORM",0101000020110F00009140551ECA6D5FC1E0EB4A8C6CF45241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Mercy Corps,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7047008189333,-74.0111944030848,981146.225519853,196018.185917464,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000EEFBE426C08052C08635587D814D4440,e9e675fedf0c111917789f9db0414327,METRO CHAMBER ORCHESTRA INCORPORATED,8821,16 AVENUE,8821 16TH AVENUE,BROOKLYN,11214,Brooklyn,3,3168405,3064300015,311,BK27,43,062,20,017400,MUSIC,0101000020110F000012CA14F8D86D5FC1C8A8010536E65241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Metro Chamber Orchestra Incorporated,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.6055142098149,-74.0117280231641,980993.435181645,159881.766736539,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000C7B48701307F52C0749C8028845D4440,6988841c3b68e11d43f7ed90edca32cb,METROPOLITAN HISTORIC STRUCTURES ASSOCIATION,232,EAST 11 STREET,232 EAST 11TH STREET,NEW YORK,10003,Manhattan,1,1006817,1004660025,103,MN22,02,009,01,004000,"MULTI-DISCIPLINE, NON-PERFORM",0101000020110F000089E2E847316B5FC131145C5B23F85241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Metropolitan Historic Structures Association,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7305956485733,-73.9873050523048,987768.450136267,205452.520965835,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E61000007A3E1679A87D52C0BBD813DEC2634440,34c71e7e7b10fa61d9a9a4b7dca9a35c,METROPOLITAN MUSEUM OF ART,1000,FIFTH AVENUE,1000 FIFTH AVENUE,NEW YORK,10028,Manhattan,1,1083810,1011110001,164,MN99,06,022,03,014300,VISUAL ARTS,0101000020110F000047C7043998685FC1D7CAD2CA23FF5241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Metropolitan Museum of Art,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7793843838603,-73.9634077756145,994384.240208609,223229.704016783,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E610000037894160E57E52C0C43F6CE9D1624440,03257814252854e6352939ea21633284,"METROPOLITAN OPERA ASSOCIATION, INC.",,,30 LINCOLN CENTER,NEW YORK,10023,Manhattan,1,,1011340001,107,MN14,06,003,20,014900,MUSIC,0101000020110F000003DAAD83B26A5FC16413E08D15FE5241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Metropolitan Opera Association, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.772031,-73.98275,989027.926340219,220548.972980042,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000F568AA27F37E52C0EBAA402D06634440,2706cbd4652f3c845ede56dc29dee903,"METROPOLITAN OPERA GUILD, INC.",,,70 LINCOLN CENTER PLAZA SIXTH,NEW YORK,10023,Manhattan,1,,1011377501,107,MN14,06,003,20,014900,"MULTI-DISCIPL, PERF & NON-PERF",0101000020110F0000A1E156EBC96A5FC1E9850D2B50FE5241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Metropolitan Opera Guild, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.773626,-73.983591,988794.876266829,221130.040048029,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000CE1C925A288052C0FF78AF5A995A4440,f2ef789ec8095232b8a55fd39952f73d,METROPOLITAN WATERFRONT ALLIANCE,241,WATER STREET,241 WATER STREET,NEW YORK,10038,Manhattan,1,1078980,1000977505,101,MN25,01,001,02,001501,"MULTI-DISCIPLINE, NON-PERFORM",0101000020110F0000D131E91FD76C5FC166E11482DEF45241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Metropolitan Waterfront Alliance,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.707805,-74.002463,983567.137275339,197148.943588258,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000BE688F17D27E52C0A4E2FF8EA8624440,7ef7df1a013c0bc11479c5cab7304870,MEXICAN AMERICAN SYMPHONY ORCHESTRA,30,WEST 63 STREET,30 WEST 63RD STREET,NEW YORK,10023,Manhattan,1,1027463,1011157503,107,MN14,06,020,03,014900,MUSIC,0101000020110F0000775A34C2916A5FC16806B22DE7FD5241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Mexican American Symphony Orchestra,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.770769,-73.981573,989354.029973042,220089.250680415,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E61000003ECA880B407C52C059DDEA39E9534440,a0d091400f54f164dd5c63e60da3b128,MEXICAN CULTURAL INSTITUTE,27,EAST 39 STREET,27 EAST 39TH STREET,BROOKLYN,11203,Brooklyn,3,,,317,BK91,41,067,18,081400,OTHER,0101000020110F00002611E6FF33665FC1DEBCE90561ED5241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Mexican Cultural Institute,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.655555,-73.941409,1000506.99048224,178118.185119802,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E610000065B0EF23E87752C0DA7FC2E916614440,7f05f968ecde2e883998f2b3be8848be,"MEXICANOS UNIDOS DE QUEENS, INC.",94-28,32 AVENUE,94-28 32ND AVENUE,EAST ELMHURST,11369,Queens,4,4034911,4014240013,403,QN27,21,115,30,035300,DANCE,0101000020110F00009F4A4F51D35E5FC12D1C33CC24FC5241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Mexicanos Unidos de Queens, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7585117530541,-73.8735437241281,1019283.11430498,215648.28146712,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E610000021E9A3A0468052C08EE135F6EA5C4440,26e1fffc257003b7c940cf476ba5df96,MICHAEL CHEKHOV THEATRE COMPANY,161,SIXTH AVENUE,161 SIXTH AVENUE,NEW YORK,10013,Manhattan,1,1007822,1005050031,102,MN24,03,001,02,003700,THEATER,0101000020110F0000D6122F8C0A6D5FC1A68666AA77F75241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Michael Chekhov Theatre Company,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7259204638568,-74.0043107605639,983055.173473604,203748.980200644,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000C69AFC92007B52C0930E39A4DB694440,10df60a8f5573175421cde779890e967,"MID-BRONX SENIOR CITIZENS COUNCIL, INC.",900,GRAND CONCOURSE,900 GRAND CONCOURSE,BRONX,10451,Bronx,2,2002802,2024600001,204,BX14,16,044,09,018301,"MULTI-DISCIPL, PERF & NON-PERF",0101000020110F0000A35F9D5815645FC139654CF7FA055341,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Mid-Bronx Senior Citizens Council, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.8270154265021,-73.9219100443689,1005861.59127931,240590.883991729,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E610000096F07829DD7E52C0F8CDD5A768604440,8acb7d1778963866e3e528e01be893fe,MID-MANHATTAN LIBRARY AT 42ND STREET,476,FIFTH AVENUE,476 FIFTH AVENUE,NEW YORK,10018,Manhattan,1,1034194,1012570001,105,MN17,04,014,02,008400,PUBLIC LIBRARY,0101000020110F0000C2BCE38FA46A5FC10593F36B61FB5241,LIBRARIES,LIBRARIES AND CULTURAL PROGRAMS,Local,New York Public Library,NYPL,Non-public,New York Public Library,NYPL,City,,,,40.7531938356369,-73.9822486573269,989168.179620273,213686.002438533,nypl_libraries,PUBLIC LIBRARIES
0101000020E6100000C9586DFE5F7852C06D1ADB6B415B4440,d138b4918655da1112f61f0963bd9ec3,MIDDLE VILLAGE,72-31,METROPOLITAN AVENUE,72-31 METROPOLITAN AVENUE,MIDDLE VILLAGE,11379,Queens,4,4312065,4030577501,405,QN21,30,104,24,065702,PUBLIC LIBRARY,0101000020110F000063A49BE69E5F5FC1465E8DD09AF55241,LIBRARIES,LIBRARIES AND CULTURAL PROGRAMS,Local,Queens Public Library,,Public,Queens Public Library,QPL,City,,,,40.712934,-73.880859,1017279.09580545,199040.045178983,qpl_libraries,PUBLIC LIBRARIES
0101000020E610000096DDFA198D7F52C02AF9B0CCCF5F4440,53d6f5c98a1fa9563a5f9a01e8243f88,"MIDORI FOUNDATION, INC.",352,SEVENTH AVENUE,352 SEVENTH AVENUE,NEW YORK,10001,Manhattan,1,1014291,1007790041,105,MN17,03,014,02,009500,MUSIC,0101000020110F00003D57B969CF6B5FC1E4BAC10DB6FA5241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Midori Foundation, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7485290397766,-73.9929871511325,986193.113063849,211986.046274304,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E610000056001C196F7F52C0D6B2E1D444614440,73645fcb290ba752ba129efcd5fcb706,"MIDTOWN MANAGEMENT GROUP, INC.",630,NINTH AVENUE,630 NINTH AVENUE,NEW YORK,10036,Manhattan,1,1024982,1010350001,104,MN15,03,014,02,012100,THEATER,0101000020110F0000440FFE729C6B5FC1DC689A4858FC5241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Midtown Management Group, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.759913072781,-73.9911558888865,986700.098598441,216133.664663963,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E610000023AD6B11757D52C07FD8D95B1D504440,9575c5d02f748ebb991605cbc350370c,MIDWOOD LIBRARY,975,EAST 16 STREET,975 EAST 16 STREET,BROOKLYN,11230,Brooklyn,3,3179706,3067090054,314,BK43,44,070,22,053200,PUBLIC LIBRARY,0101000020110F0000F55100E840685FC1519A684121E95241,LIBRARIES,LIBRARIES AND CULTURAL PROGRAMS,Local,Brooklyn Public Library,BPL,Public,Brooklyn Public Library,BPL,City,,,,40.6258959592533,-73.9602702666785,995278.537998093,167309.654931907,bpl_libraries,PUBLIC LIBRARIES
0101000020E610000000F304C1AF7A52C02424FBF4564F4440,042b6b82949e746d62dc583afccababe,MILL BASIN LIBRARY,2385,RALPH AVENUE,2385 RALPH AVENUE,BROOKLYN,11234,Brooklyn,3,3235910,3083630009,318,BK45,46,063,22,069602,PUBLIC LIBRARY,0101000020110F0000B8839F108C635FC1D1AAAB4043E85241,LIBRARIES,LIBRARIES AND CULTURAL PROGRAMS,Local,Brooklyn Public Library,BPL,Public,Brooklyn Public Library,BPL,City,,,,40.6198412157321,-73.9169771717388,1007298.31412765,165112.172998278,bpl_libraries,PUBLIC LIBRARIES
0101000020E610000072A29C596F7A52C0D401A1F48F6D4440,5259cd186781b5f5ad3ff8c7cf85af25,MILLENNIUM DANCE COMPANY,138,WEST 180 STREET,138 WEST 180TH STREET,BRONX,10453,Bronx,2,2014874,2032210041,205,BX36,14,046,10,024502,"MULTI-DISCIPL, PERF & NON-PERF",0101000020110F0000A3361AAB1E635FC19B356D94230A5341,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Millennium Dance Company,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.8559556757133,-73.9130462674746,1008304.19646628,251137.206756687,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000442558F6657F52C013E8C79EF65C4440,7fb05f5e0395404290d863c8d0dad1ef,"MILLENNIUM FILM WORKSHOP, INC.",66,EAST 4 STREET,66 EAST 4TH STREET,NEW YORK,10003,Manhattan,1,1082672,1004590019,103,MN22,02,009,01,003800,FILM/VIDEO/AUDIO,0101000020110F000088575DEE8C6B5FC101762DBB84F75241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Millennium Film Workshop, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7262762523752,-73.9905982838437,986855.88814907,203878.715430382,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000B7F00275BC7F52C09048B70168594440,367216326a0d7e4d3a9676b9ca9e9900,"MIND TO MOVE, INC.",129,COLUMBIA HEIGHTS,129 COLUMBIA HEIGHTS,BROOKLYN,11201,Brooklyn,3,3001710,3002290006,302,BK09,33,084,13,000301,DANCE,0101000020110F00005AB9E9D91F6C5FC198C31F6D88F35241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Mind to Move, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.6984865326823,-73.9958775070871,985393.114197341,193753.964740035,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000B085FCEB227852C0DC196CB604704440,8a666a73f78f63f71d8fea68e59275c3,MIND-BUILDERS CREATIVE ARTS CENTER,333,EAST 206 STREET,333 E 206TH ST,BRONX,10467,Bronx,2,2018139,2033420038,207,BX43,11,052,10,042300,"MULTI-DISCIPLINE, PERFORMING",0101000020110F00007BE8EF29375F5FC15DB1F4B3E50C5341,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Mind-Builders Creative Arts Center,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.8751438167417,-73.8771314588582,1018229.57507348,258140.086837753,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
